"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Armenia","ARM","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-24.9130577387047","39.1051682810329","30.9943494018688","34.1346115887574","38.7736674369924","33.3984630599644","21.7821520799662","18.347069280194","15.5169875894729","11.6248159998918","14.3161459394903","11.3814924574335","12.6947444611314","10.4349146525184","15.8708814402684","10.6076357898925","12.9197578932998","11.2811932906832","12.2168430436348","13.7812486601176","16.1800096730379","17.0423595080455","11.9973399575166","9.73397739946579","10.9595785635957","9.40704011593124","4.57829919825603",
"American Samoa","ASM","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","-0.316966134660063","6.1304228892798","7.3530901704279","3.39698134961002","3.49138708177521","1.61977716703009","-2.66136758362393","5.79389250364846","8.84355925614215","9.78847140941505","9.99274919708806","10.6691687677123","9.59098631661549","10.0509232210533","9.01365355902035","9.97306100345138","9.87681288612708","10.4110577657675","10.4558431566967","9.99362771137099","10.6116383233639","13.8062707699227","10.2668142637818","6.63621147031828","10.4403515213545","6.46306558772329","5.79459179057404","8.08000916287343","9.3876761408781","9.79953139854016","7.95945311994109","11.0030464701126","8.0072745506121","6.61788471463213","7.5596847898227","10.3359724772332","6.47145424287028","8.38580317149492","5.83699667646201","5.31595025351651",
"Australia","AUS","Real interest rate (%)","FR.INR.RINR","","2.20786311288796","5.58008009149615","3.27522673734654","1.72663533169224","2.26168053829422","2.62015586473715","0.483594712133408","3.25594188909196","1.07083848617015","1.68568783839836","1.95711048232239","0.779242485516423","-1.50550654330794","-6.0187486602764","-5.34938579977143","-3.59993137559282","-1.38626171712817","1.05167013072536","0.45493918966668","-0.0336465373182348","2.10347204646873","1.41450398137774","2.05026368827631","3.3752723174857","7.44046526319279","8.02602949157304","7.49807322247593","6.42243354003949","6.6019109101563","9.66219280900172","10.0673168784546","8.94482872550711","8.44987424494252","7.98450579365444","8.0465974781348","6.81736915399835","5.82570490264245","5.42974181901571","6.04959466705698","5.02997687687673","2.12638914429115","3.42942807773117","3.49984747011599","3.68549743796184","3.32480850833064","2.3706276973842","3.06089600731186","4.10435110017527","0.983437679304664","6.04335497000121","1.44126323003352","5.09471889327147","6.34143469956045","4.44409935543742","6.22995269969943","6.05457157271221","1.44624672111231","3.36901974205967","1.62660397649741","","",
"Austria","AUT","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Azerbaijan","AZE","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.017984953084","16.9546089911586","6.36757302509518","16.7690790545171","12.6244058764035","7.94230043681975","5.92029158128701","2.00903640930593","5.89581519410153","-1.56862426696238","-6.27259265102829","47.9010578481619","6.30070170030242","-2.88597938752249","15.0296068894244","17.6862204009871","19.3916777101463","28.9454418522707","1.48583383570765","0.318577982868449","4.691769977505","17.5649086189187","26.5368212837468","-3.90482418433783",
"Burundi","BDI","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","-0.451262623705508","-11.2032255104271","-3.76686094686617","19.2292447866872","5.98831967000174","5.23492170067308","-4.4500633974039","6.59678082210115","16.9803375465518","15.9633910730591","8.22173811135184","-2.40262500458507","5.99714246808453","8.34847759842348","7.83342951672532","5.59112035265415","7.0908334336198","-0.727268464698452","","","3.54367365832104","0.245048218192701","-16.6791975356856","2.73290368762483","18.2520363062058","5.61440230161237","4.51452118694419","-0.333712699963746","13.8331873120086","7.91511494729555","-6.19483555607477","3.27455906374992","3.55415181609771","4.49248695285009","0.0226856189418669","6.6643715965697","9.84057048451342","-4.93706084453044","13.1373077077255","3.00359677995969","18.1576757569898","13.3569535958483","1.08163508814489","3.01147839064585",
"Belgium","BEL","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Benin","BEN","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.59609815466937","2.5881456183227","4.3445629753372","-1.36233108364526","2.37742857428905","4.19549019095698","1.46803081679031","-2.46960852040217","3.83659295370063","5.5999917955037","4.26633438639015","4.58009973405583","7.3290211343054","6.05231396720484","7.11417048688278","3.55709341440007","3.45667081810348",
"Burkina Faso","BFA","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.94407010067677","5.43552158413382","2.20437671811626","-3.82524863007166","2.51157897500392","1.28514116887426","-1.3885289905265","-0.741639727368065","7.57802019961703","5.99591815146962","7.54593907323847","2.62240552190937","5.44081132389635","5.62891377347395","4.99053769577041","-0.278480468823242","7.12479186859381",
"Bangladesh","BGD","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","33.7950583515839","13.8615622627323","-12.2692196668971","-2.09486764747741","-5.98813218232577","1.1279847996914","1.1637738798396","2.43947329768899","3.02081321608478","-6.21192691521756","4.37450569365219","3.35321767892849","6.83736162271198","6.00688829654437","7.80321557561992","11.718987351761","11.0503571324081","13.7409692657671","9.12576468735987","5.45528455869329","-5.16455192975118","8.8533210417172","7.82564810966876","8.97864304756309","8.99820323722304","9.25695571916242","8.38969935757476","5.88445427995386","5.58235561096328","5.76426912142045","5.46699380434087","5.7891114382198","4.66174257174046","6.14653832728032","4.7361235719975","5.06419768357502","5.34333265724941","5.98869390785248","6.88586627498441","5.51264431643106","-13.6421356403251","4.27653989369391","3.63430365848223","5.68956371493223","4.28918689741459","3.07621509663175",
"Bulgaria","BGR","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.06847543134915","17.0524850892293","17.2611749773049","-23.9902784032015","139.963568978613","-69.1063168183226","-14.832039275763","9.85228558926073","3.69016532146348","4.70517930488865","5.16085287213409","6.21781701870268","3.11585317719268","1.93887822031078","2.00086054456033","-0.945548523157131","2.55403135077707","7.11671424761888","10.3014064810926","4.25629214173815","8.50745697999523","8.96499492994047","6.83032456491182","4.37321183091899","2.97219597189042","0.600389441754796","0.700903742954822","-0.653393683211312","0.128609149193396","-1.98735938236069",
"Bahrain","BHR","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","31.8990788801839","6.79616153081577","5.67650699259481","4.26721433414046","3.41972661628232","11.4748705922866","15.8180442537609","14.294301790096","3.15013764667973","10.4967030867902","12.099822197302","11.1609455375469","20.2848631275658","8.84268358322294","-14.1458564333436","14.545594665075","4.82736149404246","-0.283027354056363","-2.7810932210335","-5.19902924913246","-0.796745563030568","-0.156120281991427","-2.821019813817","24.061967721618","-0.180215875919306","-2.68453373074554","2.93184586033418","5.52961851204117","7.66732842513014","15.8862914503003","","","","","","",
"Bahamas, The","BHS","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","6.94438712188642","7.63923724785762","7.09268098912736","0.525916094331994","0.751287393305087","-5.68308500569586","7.04469061140337","4.73974026380444","7.58791858879077","1.72652926134247","4.38524364452793","2.26450422680903","7.40576480121873","7.05883980427063","3.73669961211561","6.28283715019474","4.02073579719401","8.38172771281939","4.59138626415735","5.90021927518225","5.70956043828826","-34.9768056051994","-5.52974392408555","6.13734474605685","5.03169398360115","5.62610249135384","1.96154476709747","4.79021881721189","4.74864128945689","0.461484356018553","4.63369878556424","2.47959586069409","3.95270109562627","6.60441151928487","5.91550048070293","5.97260932490227","1.43580032378823","3.26981245370623","0.830597823616353","-0.322377749717439","4.09116100410452","2.88313113514878","2.84484732844517","2.70808214135325","8.01642450108648","2.59114548411955",
"Bosnia and Herzegovina","BIH","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.32132479822521","9.32753985352751","7.94786451701257","3.22395325661375","0.198551998196067","0.918034767192961","-0.33261916821177","7.73269191530258","6.39214698970012","4.8804211518629","6.48156475456032","7.27647830344402","5.58529958954557","4.36356276459313","3.77804924928834","2.63846175941953","1.01476927668539","0.639266968386493","2.89078275574679","1.44120172142061",
"Belarus","BLR","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-89.299391469589","-85.1883271988588","-87.8528574180936","-63.8872583383395","5.60715853319798","-23.215656000026","-28.0828260960878","-63.7610255027735","-41.2295490194762","-18.1401862688928","-5.52846907004783","-5.13471706389011","-4.70086273609388","-6.39967134213386","-1.72187161489496","-3.80756569797442","-10.4472953859825","2.21157583465926","-1.86341919225978","-33.5969466292931","-31.8270993969285","-1.7516160714714","0.538935443768887","1.77624138938043","5.59163351980418","0.953355741211775","-3.07064409440835","0.365104131101659","-2.76603753665498","-2.39738048281501",
"Belize","BLZ","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","23.1903458891037","6.35870007679893","4.70817806173293","16.698110159062","10.066283835776","4.16140321085956","9.47878640615151","11.4863406460768","13.8448674083094","17.9940838826742","9.86068636378172","12.5084951607955","10.7909824224733","9.08928652203786","14.0577794878546","18.0365709627317","14.7972590567351","18.9552422617537","15.455495810524","15.7402395378943","12.8556119994667","17.6462006564008","11.6949740521859","11.1142337064792","9.58479971185813","9.1797867377075","11.2610392427664","17.1948940492582","11.9641346732746","8.98580249071605","10.3182396927361","8.92120671974525","9.24015078882307","9.72345062585326","5.82353953747092","8.88529268631483","8.83544885546747","7.90625716736384","11.0510737290688","5.43086724020059",
"Bermuda","BMU","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.3968389360058","18.950133752724","21.2807435628469","21.9711391744352","19.9321704103354","28.5447785836521","44.4076299315176","44.113155823089","35.5300943196563","39.7798687084604","41.9515996899941","30.2290511824943","32.1815221664532","27.9483957185946","17.8530979126692","17.3230579080153","10.658607712596","6.02233191168513","10.075668935121","-1.55933382958247","5.110629662656","3.16372004257628","15.1460374289772","1.04104152848921","-3.21717814892891","3.7671913920337","4.77002914125702","7.49119854684652","13.3088029026578","9.43472495453879","1.93142092312019","4.83325951778069","9.15598626568402","9.62509692030096","3.89561013878707",
"Brazil","BRA","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.4088449823572","77.6168379916665","67.060917103827","48.5047281831843","45.6378187168126","48.3404374497978","46.447398837078","43.7791527215815","44.6351688608229","41.2403264527182","35.0225154667512","35.3667577983698","34.7920096326063","29.1158055222954","32.8334595068102","26.5820905299539","18.4988444176149","22.4036724414727","33.8323439650208","40.6983614511794","41.7138078718344","33.1023342476972","31.9030727496914","22.73292154492","17.03052598466",
"Barbados","BRB","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","-0.661277885775816","3.21289842090424","5.79891095229361","6.00547835606626","6.8088862143323","4.3925062866407","1.31568766994698","6.50089220163312","2.89551144155309","7.41201551811264","7.58061371444357","11.1819481266434","3.53751346699769","6.72488138016934","8.89347976720335","7.27686640865562","8.83542297490018","0.962936974933661","4.75174484420047","11.6646436233662","7.1663157659184","7.52383812960125","7.30263970881219","2.36722397218736","2.34273499304089","5.99041865117067","2.01585920390036","8.1706853132484","11.140267660224","4.62329820578587","4.99100720227797","9.3472489721667","5.58862644182511","7.84843664613799","10.06585434919","8.30838699009128","5.30134220082945","4.51292823157852","3.20198626369548","5.12465591937339","4.83964090654057",
"Brunei Darussalam","BRN","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.541347546287","-5.46084714400853","-18.2270122953956","11.7488836451894","5.10668078537922","-0.569825437592307","-8.96238536172462","-11.1701021290985","-4.13249944166551","4.33102543162265","-6.38260335073912","35.4151176012295","-9.58818021268441","-12.2153799939922","4.22974924499965","8.56290831494367","7.48465830203156","28.0538773175567","16.1483169696267","0.520524537514073","-3.4038943060344","9.14067984641226","18.3581442044537","-8.64478066065174",
"Bhutan","BTN","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","7.18897913264264","7.31780575288814","4.39011349429456","7.97248684855072","7.29069382062048","13.7474442140583","0.0305555759320836","8.89335291621198","8.2807943973197","5.56145049901869","7.4150447934488","7.82073482727093","3.77606449683494","7.12532780843719","7.29550930423646","2.73953658209182","4.791248096393","9.25846959914656","8.05755754595259","9.96157227305643","10.2172605840531","11.7607497151611","10.891529942088","8.11803515911804","8.13901573143215","10.7296644567872","7.90793215258482","8.58536923127558","7.61646393135749","5.05915192771409","4.41479520402849","7.71480955493276","6.64419679566139","10.9492914093935","9.35645672842586","8.70090456808108","12.0290387343012","12.9842110113491","6.68872066446613","11.186598831001",
"Botswana","BWA","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","-1.55665498501265","9.72190950359579","19.7818913124325","4.25720165563918","-2.96896350910672","-9.27115319658166","-2.68386492166599","-2.39060478350988","-12.1141666209637","-5.26368231721478","1.4816382361474","6.32797895080857","6.90244646910435","1.63797023531936","4.06788517452014","6.77649376864509","-1.38848072758173","8.53034221336541","3.34968978921239","0.473255962162801","1.14582515486304","6.86638448260599","14.8447010114668","12.726159332595","5.15195655915438","0.230180587502072","8.36041739305488","10.7573146964788","11.2788518667153","6.8503909447148","2.33045483783804","-2.59575915243699","10.7853047669471","7.7022331513529","1.11394773915808","3.9818986888738","-3.92512308857105","9.78137135940554","6.85464146365679","5.63943534642199","1.3398452035959","2.65733004094243",
"Central African Republic","CAF","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Real interest rate (%)","FR.INR.RINR","","3.08434502191211","4.34478612976806","3.52987247287691","2.83585531513651","1.91334464825834","0.99917351591182","1.44392139922629","2.74647409207131","2.98600171496345","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.66542061644179","3.26585937154524","2.55942595117855","3.69298841336318","3.33670504236092","3.38906533766094","1.51850843012082","3.0124145069847","4.6967433484586","7.56410705189259","0.716869844115127","4.81874522641691","-0.238969292246743","-0.227403087666516","1.76667184987091","1.24099043691368","1.03526946611102","3.68401595908269","1.93140658409415","0.131626933516484","","","","",
"Central Europe and the Baltics","CEB","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.84858511541795","2.32340126203321","2.39080639340142","2.75210065674698","2.69219975851119","2.71310753042865","3.29983683528175","3.93237778344275","3.26285666921837","3.01355045373186","1.8650591259837","2.74156679882046","3.15357328902804","1.18659063963027",
"Channel Islands","CHI","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","-1.21143326725315","4.0379119196106","5.4169263070713","-0.414447087716343","19.5621291631588","21.5546991944273","5.91842611258521","9.25942519390666","10.8603139992291","5.13320170357533","5.80121429803398","12.7672070619998","11.9419486829006","19.240628326491","10.2119697724669","9.83487325107737","7.30156423972337","4.27461224669902","1.80102821473996","-1.77319533208462","-0.413027483221684","-3.87220104358338","3.40902444709341","12.910470199151","3.54597211267265","-3.76879580128201","5.58745776542778","9.22337834222408","6.84632643680273","2.12102531001641","0.534100501734634","0.982913247905584","-0.262655305069793","2.54731216179179","","","",
"China","CHN","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","1.24163940019064","2.62034423009397","7.35067213106412","5.9740966695744","2.14955956380812","-2.07731742028397","3.10596122702334","2.70024322573094","-2.77203311299573","2.52069311954231","3.45164466688337","1.80431185412197","0.415635120093234","-3.65137209028093","-7.98974415423304","-1.4126481868056","3.35497047251548","6.91169889382912","7.35647844630646","7.20405034066683","3.71066408172257","3.72666388975553","4.67972434486251","2.63814663563092","-1.28281170464587","1.61327750270832","2.11057772637347","-0.259570586468016","-2.30561534258843","5.53112290871345","-1.00240121396208","-1.40242874651321","3.58520352942164","3.75538705522002","4.52230843223192","4.35307225209355","2.90181538915314","0.112553973005713","0.821501871968533","3.02438482061574","3.83968157657552","-0.0208743174097889",
"Cote d'Ivoire","CIV","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.76399144978214","3.33183089653346","1.61328995997049","-0.368943717025246","3.72473413572503","3.54338989658485","-0.428915662038452","5.46535041709907","2.34335749361308","0.891700760778791","0.361232954097341","7.54303821129377","7.1082224491436","","","","",
"Cameroon","CMR","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Congo, Dem. Rep.","COD","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.2173325376996","22.2243516885822","18.8343422659083","24.6947702747909","29.5828258200981","26.3303502334725","21.2447386340948","16.1472335882844","17.5247381603033","20.7667503488006","14.0840565292778","-15.6902472393751","-4.77125574981551","19.6802003759945","21.2286960414146","9.28527678884918",
"Congo, Rep.","COG","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Colombia","COL","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","8.55562592504498","13.8660467988377","11.1902745097908","14.2006591439475","-5.09823082650433","15.2865727584381","11.4580593659343","8.35840500316383","14.5466691689345","19.5413245382102","20.9582073168996","14.4388808948876","23.3781484646528","14.9195708997397","-11.13795591854","13.3324808384727","9.77520490050366","7.82379797812032","7.27050966235802","9.36261382989169","6.6972959736936","9.67644438040683","8.82101697806755","8.594547353573","5.3722240266131","4.54296484242238","8.65535095377731","8.90797441037791","8.4429493519433","8.78547373201416","9.0320950572264","8.13449112757909","7.15306948982847","7.46754725861933","8.38035737953268","2.603254528248",
"Comoros","COM","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.4238779394224","17.2284160944343","3.10228896941749","7.51588248556845","6.39462200375769","7.36218094566545","10.6504754433318","7.16630934045214","6.7169660502541","7.13147593114977","9.42106334473213","8.67945343751056","7.23398647500288","5.97438248434857","8.59720639081784","9.58491679772945","11.0807969712893","8.63689163162349","10.0570269193146","8.50815067594163","6.03680458676347","7.37175662618673","5.36567528821657",
"Cabo Verde","CPV","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.89105743300322","1.65480979725522","6.22243743470829","8.61468710265611","10.481870255391","6.94842451744028","9.29595653477438","8.96365037076237","11.056759191885","8.52159876469482","9.86118091502319","8.74307113201543","7.3372905405577","8.52983285809956","9.13535964531508","5.16834699829349",
"Costa Rica","CRI","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","-32.1286215774237","-4.40660921000652","1.11872763178115","0.308143300869122","3.17598100548479","12.419108136438","8.28771467631588","12.0790023487497","11.8169670927405","-15.7177378520329","7.29312940441778","17.7345585192713","15.0041362249512","12.7509362915411","9.73199507482556","6.79872778167739","9.41156716777298","13.2465087578923","14.1690224894758","12.8615666342028","15.147328561938","13.4978168217309","8.88855321172717","10.3018894836012","8.14628403357641","2.06443515924033","3.9522209592877","9.13571634155488","9.81159313269021","11.0452738948785","12.869664352569","10.1329957065898","8.18791760563077","9.88706328691094","9.49388346148549","8.26983032730686","8.73920721920776","6.02471556816459","6.47186914406142","3.41380142729904",
"Caribbean small states","CSS","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Czechia","CZE","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-5.73344202698548","0.69107450436928","3.65558250410311","2.40122877361731","4.51721118682281","2.73131645436628","5.47580748436066","5.22388531883616","2.19958760314902","3.89373823728846","4.5970173515188","1.90146355970694","5.67633304403742","4.90746073898372","2.17113143442282","4.15855750474576","3.31631730728405","7.41888979983558","5.73958603657205","3.89922745397054","3.5566504980595","2.01442643165214","3.25792951109147","2.73458177446628","2.25334930605008","0.949146355192","-0.196111565315972","-1.0068314193467","-0.77619736484346",
"Germany","DEU","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Djibouti","DJI","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominica","DMA","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","5.22372601692679","2.78564500755171","4.74148105920644","2.62326439987062","5.06191528139522","5.2634221006955","6.46717605392417","2.62857749185128","7.7984279577148","3.31216829469929","6.83638929325485","9.00286336493477","3.68913205254153","10.6334504993885","7.90721788892301","9.58963393479251","8.51612784974044","8.64013563222554","13.7079061769941","8.87051202125674","10.102438376694","15.0906979879191","4.96130154067545","11.5334341538102","6.97032746049459","7.5281558013436","7.443393749996","1.86602514278496","9.13092814954586","7.03647059437893","11.2247026226429","5.31781401359213","9.30871939579845","1.68735670706153","4.41629131792897","11.5018013612138","4.95235654384996","2.92551509396417","8.12387413183747","4.65177642197178",
